date,enrollment,cumulative,year,month,Year,Month,DayOfWeek,enrollment_cleaned
2017-10-26,9.0,42346.0,2017,10,2017,October,Thursday,9.0
2017-10-27,6.0,42352.0,2017,10,2017,October,Friday,6.0
2017-10-28,2.0,42354.0,2017,10,2017,October,Saturday,2.0
2017-10-29,2.0,42356.0,2017,10,2017,October,Sunday,2.0
2017-10-30,24.0,42380.0,2017,10,2017,October,Monday,24.0
2017-10-31,31.0,42411.0,2017,10,2017,October,Tuesday,31.0
2017-11-01,16.0,42427.0,2017,11,2017,November,Wednesday,16.0
2017-11-02,14.0,42441.0,2017,11,2017,November,Thursday,14.0
2017-11-03,8.0,42449.0,2017,11,2017,November,Friday,8.0
2017-11-04,1.0,42450.0,2017,11,2017,November,Saturday,1.0
2017-11-05,0.0,42450.0,2017,11,2017,November,Sunday,0.0
2017-11-06,14.0,42464.0,2017,11,2017,November,Monday,14.0
2017-11-07,18.0,42482.0,2017,11,2017,November,Tuesday,18.0
2017-11-08,19.0,42501.0,2017,11,2017,November,Wednesday,19.0
2017-11-09,19.0,42520.0,2017,11,2017,November,Thursday,19.0
2017-11-10,12.0,42532.0,2017,11,2017,November,Friday,12.0
2017-11-11,3.0,42535.0,2017,11,2017,November,Saturday,3.0
2017-11-12,0.0,42535.0,2017,11,2017,November,Sunday,0.0
2017-11-13,16.0,42551.0,2017,11,2017,November,Monday,16.0
2017-11-14,12.0,42563.0,2017,11,2017,November,Tuesday,12.0
2017-11-15,9.0,42572.0,2017,11,2017,November,Wednesday,9.0
2017-11-16,16.0,42588.0,2017,11,2017,November,Thursday,16.0
2017-11-17,7.0,42595.0,2017,11,2017,November,Friday,7.0
2017-11-18,0.0,42595.0,2017,11,2017,November,Saturday,0.0
2017-11-19,1.0,42596.0,2017,11,2017,November,Sunday,1.0
2017-11-20,22.0,42618.0,2017,11,2017,November,Monday,22.0
2017-11-21,28.0,42646.0,2017,11,2017,November,Tuesday,28.0
2017-11-22,17.0,42663.0,2017,11,2017,November,Wednesday,17.0
2017-11-23,15.0,42678.0,2017,11,2017,November,Thursday,15.0
2017-11-24,5.0,42683.0,2017,11,2017,November,Friday,5.0
2017-11-25,0.0,42683.0,2017,11,2017,November,Saturday,0.0
2017-11-26,0.0,42683.0,2017,11,2017,November,Sunday,0.0
2017-11-27,15.0,42698.0,2017,11,2017,November,Monday,15.0
2017-11-28,14.0,42712.0,2017,11,2017,November,Tuesday,14.0
2017-11-29,15.0,42727.0,2017,11,2017,November,Wednesday,15.0
2017-11-30,17.0,42744.0,2017,11,2017,November,Thursday,17.0
2017-12-01,5.0,42749.0,2017,12,2017,December,Friday,5.0
2017-12-02,2.0,42751.0,2017,12,2017,December,Saturday,2.0
2017-12-03,1.0,42752.0,2017,12,2017,December,Sunday,1.0
2017-12-04,13.0,42765.0,2017,12,2017,December,Monday,13.0
2017-12-05,27.0,42792.0,2017,12,2017,December,Tuesday,27.0
2017-12-06,9.0,42801.0,2017,12,2017,December,Wednesday,9.0
2017-12-07,17.0,42818.0,2017,12,2017,December,Thursday,17.0
2017-12-08,12.0,42830.0,2017,12,2017,December,Friday,12.0
2017-12-09,0.0,42830.0,2017,12,2017,December,Saturday,0.0
2017-12-10,0.0,42830.0,2017,12,2017,December,Sunday,0.0
2017-12-11,16.0,42846.0,2017,12,2017,December,Monday,16.0
2017-12-12,20.0,42866.0,2017,12,2017,December,Tuesday,20.0
2017-12-13,19.0,42885.0,2017,12,2017,December,Wednesday,19.0
2017-12-14,14.0,42899.0,2017,12,2017,December,Thursday,14.0
2017-12-15,2.0,42901.0,2017,12,2017,December,Friday,2.0
2017-12-16,0.0,42901.0,2017,12,2017,December,Saturday,0.0
2017-12-17,1.0,42902.0,2017,12,2017,December,Sunday,1.0
2017-12-18,13.0,42915.0,2017,12,2017,December,Monday,13.0
2017-12-19,11.0,42926.0,2017,12,2017,December,Tuesday,11.0
2017-12-20,14.0,42940.0,2017,12,2017,December,Wednesday,14.0
2017-12-21,12.0,42952.0,2017,12,2017,December,Thursday,12.0
2017-12-22,1.0,42953.0,2017,12,2017,December,Friday,1.0
2017-12-23,0.0,42953.0,2017,12,2017,December,Saturday,0.0
2017-12-24,1.0,42954.0,2017,12,2017,December,Sunday,1.0
2017-12-25,1.0,42955.0,2017,12,2017,December,Monday,1.0
2017-12-26,0.0,42955.0,2017,12,2017,December,Tuesday,0.0
2017-12-27,4.0,42959.0,2017,12,2017,December,Wednesday,4.0
2017-12-28,7.0,42966.0,2017,12,2017,December,Thursday,7.0
2017-12-29,1.0,42967.0,2017,12,2017,December,Friday,1.0
2017-12-30,0.0,42967.0,2017,12,2017,December,Saturday,0.0
2017-12-31,1.0,42968.0,2017,12,2017,December,Sunday,1.0
2018-01-01,10.0,42978.0,2018,1,2018,January,Monday,10.0
2018-01-02,3.0,42981.0,2018,1,2018,January,Tuesday,3.0
2018-01-03,0.0,42981.0,2018,1,2018,January,Wednesday,0.0
2018-01-04,8.0,42989.0,2018,1,2018,January,Thursday,8.0
2018-01-05,4.0,42993.0,2018,1,2018,January,Friday,4.0
2018-01-06,2.0,42995.0,2018,1,2018,January,Saturday,2.0
2018-01-07,2.0,42997.0,2018,1,2018,January,Sunday,2.0
2018-01-08,22.0,43019.0,2018,1,2018,January,Monday,22.0
2018-01-09,21.0,43040.0,2018,1,2018,January,Tuesday,21.0
2018-01-10,18.0,43058.0,2018,1,2018,January,Wednesday,18.0
2018-01-11,18.0,43076.0,2018,1,2018,January,Thursday,18.0
2018-01-12,8.0,43084.0,2018,1,2018,January,Friday,8.0
2018-01-13,1.0,43085.0,2018,1,2018,January,Saturday,1.0
2018-01-14,1.0,43086.0,2018,1,2018,January,Sunday,1.0
2018-01-15,24.0,43110.0,2018,1,2018,January,Monday,24.0
2018-01-16,22.0,43132.0,2018,1,2018,January,Tuesday,22.0
2018-01-17,16.0,43148.0,2018,1,2018,January,Wednesday,16.0
2018-01-18,24.0,43172.0,2018,1,2018,January,Thursday,24.0
2018-01-19,7.0,43179.0,2018,1,2018,January,Friday,7.0
2018-01-20,1.0,43180.0,2018,1,2018,January,Saturday,1.0
2018-01-21,0.0,43180.0,2018,1,2018,January,Sunday,0.0
2018-01-22,18.0,43198.0,2018,1,2018,January,Monday,18.0
2018-01-23,15.0,43213.0,2018,1,2018,January,Tuesday,15.0
2018-01-24,20.0,43233.0,2018,1,2018,January,Wednesday,20.0
2018-01-25,27.0,43260.0,2018,1,2018,January,Thursday,27.0
2018-01-26,10.0,43270.0,2018,1,2018,January,Friday,10.0
2018-01-27,0.0,43270.0,2018,1,2018,January,Saturday,0.0
2018-01-28,1.0,43271.0,2018,1,2018,January,Sunday,1.0
2018-01-29,18.0,43289.0,2018,1,2018,January,Monday,18.0
2018-01-30,18.0,43307.0,2018,1,2018,January,Tuesday,18.0
2018-01-31,5.0,43312.0,2018,1,2018,January,Wednesday,5.0
2018-02-01,23.0,43335.0,2018,2,2018,February,Thursday,23.0
2018-02-02,15.0,43350.0,2018,2,2018,February,Friday,15.0
2018-02-03,0.0,43350.0,2018,2,2018,February,Saturday,0.0
2018-02-04,0.0,43350.0,2018,2,2018,February,Sunday,0.0
2018-02-05,16.0,43366.0,2018,2,2018,February,Monday,16.0
2018-02-06,24.0,43390.0,2018,2,2018,February,Tuesday,24.0
2018-02-07,16.0,43406.0,2018,2,2018,February,Wednesday,16.0
2018-02-08,9.0,43415.0,2018,2,2018,February,Thursday,9.0
2018-02-09,7.0,43422.0,2018,2,2018,February,Friday,7.0
2018-02-10,0.0,43422.0,2018,2,2018,February,Saturday,0.0
2018-02-11,0.0,43422.0,2018,2,2018,February,Sunday,0.0
2018-02-12,16.0,43438.0,2018,2,2018,February,Monday,16.0
2018-02-13,20.0,43458.0,2018,2,2018,February,Tuesday,20.0
2018-02-14,18.0,43476.0,2018,2,2018,February,Wednesday,18.0
2018-02-15,17.0,43493.0,2018,2,2018,February,Thursday,17.0
2018-02-16,5.0,43498.0,2018,2,2018,February,Friday,5.0
2018-02-17,1.0,43499.0,2018,2,2018,February,Saturday,1.0
2018-02-18,1.0,43500.0,2018,2,2018,February,Sunday,1.0
2018-02-19,20.0,43520.0,2018,2,2018,February,Monday,20.0
2018-02-20,14.0,43534.0,2018,2,2018,February,Tuesday,14.0
2018-02-21,14.0,43548.0,2018,2,2018,February,Wednesday,14.0
2018-02-22,14.0,43562.0,2018,2,2018,February,Thursday,14.0
2018-02-23,7.0,43569.0,2018,2,2018,February,Friday,7.0
2018-02-24,1.0,43570.0,2018,2,2018,February,Saturday,1.0
2018-02-25,0.0,43570.0,2018,2,2018,February,Sunday,0.0
2018-02-26,9.0,43579.0,2018,2,2018,February,Monday,9.0
2018-02-27,11.0,43590.0,2018,2,2018,February,Tuesday,11.0
2018-02-28,8.0,43598.0,2018,2,2018,February,Wednesday,8.0
2018-03-01,24.0,43622.0,2018,3,2018,March,Thursday,24.0
2018-03-02,9.0,43631.0,2018,3,2018,March,Friday,9.0
2018-03-03,1.0,43632.0,2018,3,2018,March,Saturday,1.0
2018-03-04,1.0,43633.0,2018,3,2018,March,Sunday,1.0
2018-03-05,13.0,43646.0,2018,3,2018,March,Monday,13.0
2018-03-06,26.0,43672.0,2018,3,2018,March,Tuesday,26.0
2018-03-07,19.0,43691.0,2018,3,2018,March,Wednesday,19.0
2018-03-08,19.0,43710.0,2018,3,2018,March,Thursday,19.0
2018-03-09,8.0,43718.0,2018,3,2018,March,Friday,8.0
2018-03-10,4.0,43722.0,2018,3,2018,March,Saturday,4.0
2018-03-11,2.0,43724.0,2018,3,2018,March,Sunday,2.0
2018-03-12,16.0,43740.0,2018,3,2018,March,Monday,16.0
2018-03-13,14.0,43754.0,2018,3,2018,March,Tuesday,14.0
2018-03-14,12.0,43766.0,2018,3,2018,March,Wednesday,12.0
2018-03-15,11.0,43777.0,2018,3,2018,March,Thursday,11.0
2018-03-16,10.0,43787.0,2018,3,2018,March,Friday,10.0
2018-03-17,1.0,43788.0,2018,3,2018,March,Saturday,1.0
2018-03-18,0.0,43788.0,2018,3,2018,March,Sunday,0.0
2018-03-19,21.0,43809.0,2018,3,2018,March,Monday,21.0
2018-03-20,23.0,43832.0,2018,3,2018,March,Tuesday,23.0
2018-03-21,22.0,43854.0,2018,3,2018,March,Wednesday,22.0
2018-03-22,18.0,43872.0,2018,3,2018,March,Thursday,18.0
2018-03-23,4.0,43876.0,2018,3,2018,March,Friday,4.0
2018-03-24,1.0,43877.0,2018,3,2018,March,Saturday,1.0
2018-03-25,2.0,43879.0,2018,3,2018,March,Sunday,2.0
2018-03-26,21.0,43900.0,2018,3,2018,March,Monday,21.0
2018-03-27,15.0,43915.0,2018,3,2018,March,Tuesday,15.0
2018-03-28,8.0,43923.0,2018,3,2018,March,Wednesday,8.0
2018-03-29,12.0,43935.0,2018,3,2018,March,Thursday,12.0
2018-03-30,2.0,43937.0,2018,3,2018,March,Friday,2.0
2018-03-31,1.0,43938.0,2018,3,2018,March,Saturday,1.0
2018-04-01,2.0,43940.0,2018,4,2018,April,Sunday,2.0
2018-04-02,5.0,43945.0,2018,4,2018,April,Monday,5.0
2018-04-03,20.0,43965.0,2018,4,2018,April,Tuesday,20.0
2018-04-04,17.0,43982.0,2018,4,2018,April,Wednesday,17.0
2018-04-05,19.0,44001.0,2018,4,2018,April,Thursday,19.0
2018-04-06,2.0,44003.0,2018,4,2018,April,Friday,2.0
2018-04-07,1.0,44004.0,2018,4,2018,April,Saturday,1.0
2018-04-08,3.0,44007.0,2018,4,2018,April,Sunday,3.0
2018-04-09,16.0,44023.0,2018,4,2018,April,Monday,16.0
2018-04-10,16.0,44039.0,2018,4,2018,April,Tuesday,16.0
2018-04-11,11.0,44050.0,2018,4,2018,April,Wednesday,11.0
2018-04-12,27.0,44077.0,2018,4,2018,April,Thursday,27.0
2018-04-13,2.0,44079.0,2018,4,2018,April,Friday,2.0
2018-04-14,4.0,44083.0,2018,4,2018,April,Saturday,4.0
2018-04-15,1.0,44084.0,2018,4,2018,April,Sunday,1.0
2018-04-16,24.0,44108.0,2018,4,2018,April,Monday,24.0
2018-04-17,10.0,44118.0,2018,4,2018,April,Tuesday,10.0
2018-04-18,15.0,44133.0,2018,4,2018,April,Wednesday,15.0
2018-04-19,15.0,44148.0,2018,4,2018,April,Thursday,15.0
2018-04-20,9.0,44157.0,2018,4,2018,April,Friday,9.0
2018-04-21,0.0,44157.0,2018,4,2018,April,Saturday,0.0
2018-04-22,1.0,44158.0,2018,4,2018,April,Sunday,1.0
2018-04-23,12.0,44170.0,2018,4,2018,April,Monday,12.0
2018-04-24,23.0,44193.0,2018,4,2018,April,Tuesday,23.0
2018-04-25,15.0,44208.0,2018,4,2018,April,Wednesday,15.0
2018-04-26,12.0,44220.0,2018,4,2018,April,Thursday,12.0
2018-04-27,10.0,44230.0,2018,4,2018,April,Friday,10.0
2018-04-28,7.0,44237.0,2018,4,2018,April,Saturday,7.0
2018-04-29,2.0,44239.0,2018,4,2018,April,Sunday,2.0
2018-04-30,22.0,44261.0,2018,4,2018,April,Monday,22.0
2018-05-01,9.0,44270.0,2018,5,2018,May,Tuesday,9.0
2018-05-02,15.0,44285.0,2018,5,2018,May,Wednesday,15.0
2018-05-03,9.0,44294.0,2018,5,2018,May,Thursday,9.0
2018-05-04,4.0,44298.0,2018,5,2018,May,Friday,4.0
2018-05-05,8.0,44306.0,2018,5,2018,May,Saturday,8.0
2018-05-06,5.0,44311.0,2018,5,2018,May,Sunday,5.0
2018-05-07,17.0,44328.0,2018,5,2018,May,Monday,17.0
2018-05-08,27.0,44355.0,2018,5,2018,May,Tuesday,27.0
2018-05-09,11.0,44366.0,2018,5,2018,May,Wednesday,11.0
2018-05-10,11.0,44377.0,2018,5,2018,May,Thursday,11.0
2018-05-11,5.0,44382.0,2018,5,2018,May,Friday,5.0
2018-05-12,3.0,44385.0,2018,5,2018,May,Saturday,3.0
2018-05-13,0.0,44385.0,2018,5,2018,May,Sunday,0.0
2018-05-14,13.0,44398.0,2018,5,2018,May,Monday,13.0
2018-05-15,21.0,44419.0,2018,5,2018,May,Tuesday,21.0
2018-05-16,26.0,44445.0,2018,5,2018,May,Wednesday,26.0
2018-05-17,14.0,44459.0,2018,5,2018,May,Thursday,14.0
2018-05-18,8.0,44467.0,2018,5,2018,May,Friday,8.0
2018-05-19,1.0,44468.0,2018,5,2018,May,Saturday,1.0
2018-05-20,4.0,44472.0,2018,5,2018,May,Sunday,4.0
2018-05-21,22.0,44494.0,2018,5,2018,May,Monday,22.0
2018-05-22,29.0,44523.0,2018,5,2018,May,Tuesday,29.0
2018-05-23,13.0,44536.0,2018,5,2018,May,Wednesday,13.0
2018-05-24,9.0,44545.0,2018,5,2018,May,Thursday,9.0
2018-05-25,10.0,44555.0,2018,5,2018,May,Friday,10.0
2018-05-26,1.0,44556.0,2018,5,2018,May,Saturday,1.0
2018-05-27,0.0,44556.0,2018,5,2018,May,Sunday,0.0
2018-05-28,11.0,44567.0,2018,5,2018,May,Monday,11.0
2018-05-29,6.0,44573.0,2018,5,2018,May,Tuesday,6.0
2018-05-30,13.0,44586.0,2018,5,2018,May,Wednesday,13.0
2018-05-31,16.0,44602.0,2018,5,2018,May,Thursday,16.0
2018-06-01,12.0,44614.0,2018,6,2018,June,Friday,12.0
2018-06-02,3.0,44617.0,2018,6,2018,June,Saturday,3.0
2018-06-03,4.0,44621.0,2018,6,2018,June,Sunday,4.0
2018-06-04,15.0,44636.0,2018,6,2018,June,Monday,15.0
2018-06-05,30.0,44666.0,2018,6,2018,June,Tuesday,30.0
2018-06-06,22.0,44688.0,2018,6,2018,June,Wednesday,22.0
2018-06-07,16.0,44704.0,2018,6,2018,June,Thursday,16.0
2018-06-08,8.0,44712.0,2018,6,2018,June,Friday,8.0
2018-06-09,4.0,44716.0,2018,6,2018,June,Saturday,4.0
2018-06-10,0.0,44716.0,2018,6,2018,June,Sunday,0.0
2018-06-11,13.0,44729.0,2018,6,2018,June,Monday,13.0
2018-06-12,14.0,44743.0,2018,6,2018,June,Tuesday,14.0
2018-06-13,15.0,44758.0,2018,6,2018,June,Wednesday,15.0
2018-06-14,15.0,44773.0,2018,6,2018,June,Thursday,15.0
2018-06-15,11.0,44784.0,2018,6,2018,June,Friday,11.0
2018-06-16,1.0,44785.0,2018,6,2018,June,Saturday,1.0
2018-06-17,1.0,44786.0,2018,6,2018,June,Sunday,1.0
2018-06-18,11.0,44797.0,2018,6,2018,June,Monday,11.0
2018-06-19,26.0,44823.0,2018,6,2018,June,Tuesday,26.0
2018-06-20,10.0,44833.0,2018,6,2018,June,Wednesday,10.0
2018-06-21,17.0,44850.0,2018,6,2018,June,Thursday,17.0
2018-06-22,6.0,44856.0,2018,6,2018,June,Friday,6.0
2018-06-23,4.0,44860.0,2018,6,2018,June,Saturday,4.0
2018-06-24,0.0,44860.0,2018,6,2018,June,Sunday,0.0
2018-06-25,20.0,44880.0,2018,6,2018,June,Monday,20.0
2018-06-26,21.0,44901.0,2018,6,2018,June,Tuesday,21.0
2018-06-27,11.0,44912.0,2018,6,2018,June,Wednesday,11.0
2018-06-28,17.0,44929.0,2018,6,2018,June,Thursday,17.0
2018-06-29,14.0,44943.0,2018,6,2018,June,Friday,14.0
2018-06-30,0.0,44943.0,2018,6,2018,June,Saturday,0.0
2018-07-01,2.0,44945.0,2018,7,2018,July,Sunday,2.0
2018-07-02,19.0,44964.0,2018,7,2018,July,Monday,19.0
2018-07-03,9.0,44973.0,2018,7,2018,July,Tuesday,9.0
2018-07-04,11.0,44984.0,2018,7,2018,July,Wednesday,11.0
2018-07-05,13.0,44997.0,2018,7,2018,July,Thursday,13.0
2018-07-06,7.0,45004.0,2018,7,2018,July,Friday,7.0
2018-07-07,2.0,45006.0,2018,7,2018,July,Saturday,2.0
2018-07-08,0.0,45006.0,2018,7,2018,July,Sunday,0.0
2018-07-09,17.0,45023.0,2018,7,2018,July,Monday,17.0
2018-07-10,24.0,45047.0,2018,7,2018,July,Tuesday,24.0
2018-07-11,17.0,45064.0,2018,7,2018,July,Wednesday,17.0
2018-07-12,22.0,45086.0,2018,7,2018,July,Thursday,22.0
2018-07-13,6.0,45092.0,2018,7,2018,July,Friday,6.0
2018-07-14,1.0,45093.0,2018,7,2018,July,Saturday,1.0
2018-07-15,2.0,45095.0,2018,7,2018,July,Sunday,2.0
2018-07-16,13.0,45108.0,2018,7,2018,July,Monday,13.0
2018-07-17,25.0,45133.0,2018,7,2018,July,Tuesday,25.0
2018-07-18,14.0,45147.0,2018,7,2018,July,Wednesday,14.0
2018-07-19,10.0,45157.0,2018,7,2018,July,Thursday,10.0
2018-07-20,17.0,45174.0,2018,7,2018,July,Friday,17.0
2018-07-21,3.0,45177.0,2018,7,2018,July,Saturday,3.0
2018-07-22,0.0,45177.0,2018,7,2018,July,Sunday,0.0
2018-07-23,21.0,45198.0,2018,7,2018,July,Monday,21.0
2018-07-24,15.0,45213.0,2018,7,2018,July,Tuesday,15.0
2018-07-25,12.0,45225.0,2018,7,2018,July,Wednesday,12.0
2018-07-26,21.0,45246.0,2018,7,2018,July,Thursday,21.0
2018-07-27,7.0,45253.0,2018,7,2018,July,Friday,7.0
2018-07-28,1.0,45254.0,2018,7,2018,July,Saturday,1.0
2018-07-29,0.0,45254.0,2018,7,2018,July,Sunday,0.0
2018-07-30,16.0,45270.0,2018,7,2018,July,Monday,16.0
2018-07-31,25.0,45295.0,2018,7,2018,July,Tuesday,25.0
2018-08-01,15.0,45310.0,2018,8,2018,August,Wednesday,15.0
2018-08-02,17.0,45327.0,2018,8,2018,August,Thursday,17.0
2018-08-03,9.0,45336.0,2018,8,2018,August,Friday,9.0
2018-08-04,1.0,45337.0,2018,8,2018,August,Saturday,1.0
2018-08-05,3.0,45340.0,2018,8,2018,August,Sunday,3.0
2018-08-06,22.0,45362.0,2018,8,2018,August,Monday,22.0
2018-08-07,29.0,45391.0,2018,8,2018,August,Tuesday,29.0
2018-08-08,19.0,45410.0,2018,8,2018,August,Wednesday,19.0
2018-08-09,21.0,45431.0,2018,8,2018,August,Thursday,21.0
2018-08-10,2.0,45433.0,2018,8,2018,August,Friday,2.0
2018-08-11,3.0,45436.0,2018,8,2018,August,Saturday,3.0
2018-08-12,1.0,45437.0,2018,8,2018,August,Sunday,1.0
2018-08-13,18.0,45455.0,2018,8,2018,August,Monday,18.0
2018-08-14,16.0,45471.0,2018,8,2018,August,Tuesday,16.0
2018-08-15,17.0,45488.0,2018,8,2018,August,Wednesday,17.0
2018-08-16,21.0,45509.0,2018,8,2018,August,Thursday,21.0
2018-08-17,7.0,45516.0,2018,8,2018,August,Friday,7.0
2018-08-18,1.0,45517.0,2018,8,2018,August,Saturday,1.0
2018-08-19,4.0,45521.0,2018,8,2018,August,Sunday,4.0
